0; 1; -1; 0; 1; -3; 3; 7; 0.3; 7; 3; 0; 0; 1; -1; 0; 1; -3; 3; 7; 0.3; 7; 3; 0; 1; 0; 2; 1; 0; 2; 40; 8; 1; 0; 0; -170; -170; 1; 0; 2.9; 1.42
3; 0; 2; 3; 1; 1; 6; 4; 0.25; 5; 5; -0.1333; 3; 0; 2; 3; 1; 1; 6; 4; 0.25; 5; 5; -0.1333; 0; 1; -1; 0; 1; -1; 5; 64; 1; 0; 0; -106; -106; 1; 0; 1.25; 4.09
0; 0; 0; 0; 1; -2; 4; 6; 0.35; 3; 7; 0.06; 0; 0; 0; 0; 1; -2; 4; 6; 0.35; 3; 7; 0.06; 0; 0; 0; 0; 0; 0; 4; 73; 1; 0; 0; 293; 293; 1; 0; 1.02; 20.41
0; 0; 0; 1; 2; 0.3333; 9; 1; 0.25; 4; 6; -0.25; 0; 0; 0; 1; 2; 0; 9; 1; 0.25; 5; 5; -0.2; 0; 0; 0; 0; 0; 0; 2; 49; 1; 0; 0; 531; 511; 1; 0; 1.02; 20.28
0; 1; -5; 0; 0; 0; 1; 9; -0.0667; 8; 2; 0.2; 0; 1; -5; 0; 0; 0; 4; 6; 0.1; 8; 2; 0.2; 0; 0; 0; 0; 0; 0; 83; 1; 1; 0; 0; -759; -621; 0; 1; 24.84; 1.01
2; 2; 0.5; 2; 1; 2.3333; 6; 4; 0.1; 7; 3; 0.25; 2; 2; 0; 2; 1; 2; 6; 4; 0.1; 7; 3; 0.25; 0; 0; 0; 0; 0; 0; 35; 90; 1; 0; 0; -294; -294; 0; 1; 1.31; 3.49
3; 2; 0.2; 1; 1; -1.5; 6; 4; 0.25; 3; 7; 0.3; 3; 2; 0; 1; 1; -1; 6; 4; 0.25; 2; 8; -0.1667; 0; 0; 0; 0; 0; 0; 92; 95; 1; 0; 0; 448; 449; 0; 1; 1.17; 5.27
1; 0; 1; 1; 1; 0; 4; 6; -0.0333; 3; 7; -0.3; 1; 0; 1; 1; 1; 0; 4; 6; -0.0667; 3; 7; -0.3; 0; 0; 0; 0; 0; 0; 80; 40; 1; 0; 0; 52; 52; 1; 0; 2.45; 1.57
3; 1; -0.25; 3; 0; 2; 7; 3; 0.25; 7; 3; -0.25; 3; 1; 0; 3; 0; 2; 7; 3; 0.25; 7; 3; -0.25; 0; 0; 0; 0; 0; 0; 50; 63; 1; 0; 0; 334; 334; 1; 0; 1.41; 2.95
4; 2; 1.3333; 2; 1; 1; 5; 5; -0.0667; 7; 3; 0.25; 4; 2; 1; 2; 1; 1; 5; 5; -0.0667; 7; 3; 0.25; 0; 0; 0; 0; 0; 0; 38; 76; 1; 0; 0; -345; -345; 1; 0; 1.52; 2.59
8; 0; 2; 3; 2; 0.2; 9; 1; 0.15; 8; 2; 0.05; 8; 0; 2; 3; 2; 0; 9; 1; 0.15; 8; 2; 0.05; 0; 1; -1; 0; 1; -1; 65; 58; 1; 0; 0; 265; 265; 0; 1; 2.85; 1.43
2; 1; 1; 4; 1; -0.2; 4; 6; -0.15; 6; 4; 0.35; 2; 1; 1; 4; 1; 0; 4; 6; -0.15; 6; 4; 0.35; 0; 1; -2; 0; 0; 0; 32; 47; 1; 0; 0; -382; -382; 0; 1; 2.34; 1.62
3; 2; -0.2; 3; 1; 1.25; 4; 6; -0.25; 6; 4; -0.1333; 3; 2; 0; 3; 1; 1; 4; 6; -0.25; 6; 4; -0.1333; 1; 1; 0; 1; 1; 0; 62; 28; 1; 0; 0; 15; 15; 0; 1; 3.13; 1.39
3; 1; 0.5; 2; 2; 0.5; 6; 4; -0.4; 4; 6; 0.0667; 3; 1; 0; 2; 2; 0; 6; 4; -0.4; 4; 6; 0.0667; 0; 0; 0; 0; 0; 0; 27; 72; 1; 0; 0; 110; 110; 1; 0; 1.32; 3.46
2; 2; -0.25; 1; 1; -1.5; 4; 6; -0.1333; 4; 6; -0.3667; 2; 2; 0; 1; 1; -1; 4; 6; -0.1333; 4; 6; -0.3667; 1; 0; 2; 1; 0; 2; 25; 98; 1; 0; 0; -154; -154; 1; 0; 1.12; 6.69
1; 1; 1.5; 1; 1; 1; 7; 3; 0.2; 4; 6; 0.1; 1; 1; 1; 1; 1; 1; 5; 5; -0.5; 4; 6; 0.1; 3; 4; -0.5714; 1; 3; -1.25; 70; 19; 1; 0; 0; 547; 285; 0; 1; 5.49; 1.16
1; 2; 0; 5; 0; 1.6; 4; 6; 0.0333; 8; 2; 0.45; 1; 2; 0; 5; 0; 1; 4; 6; 0.0333; 8; 2; 0.45; 0; 1; -4; 0; 1; -4; 55; 21; 1; 0; 0; -52; -52; 0; 1; 10.05; 1.06
1; 0; 3; 2; 2; 0.75; 8; 2; 0.25; 4; 6; 0.1; 1; 0; 3; 2; 2; 0; 8; 2; 0.25; 4; 6; 0.1; 0; 1; -1; 0; 1; -1; 15; 51; 1; 0; 0; 404; 404; 1; 0; 1.59; 2.39
1; 0; 3; 5; 0; 1.4; 9; 1; 0.3; 9; 1; 0.0667; 1; 0; 3; 5; 0; 1; 7; 3; 0.1; 9; 1; 0.0667; 11; 0; 1.4545; 9; 0; 1.4444; 12; 46; 1; 0; 0; -170; -401; 1; 0; 1.22; 4.43
2; 1; 1.6667; 1; 1; 1.5; 7; 3; 0.45; 3; 7; -0.3; 2; 1; 1; 1; 1; 1; 7; 3; 0.45; 3; 7; -0.3; 0; 0; 0; 0; 0; 0; 85; 13; 1; 0; 0; 324; 324; 1; 0; 3.4; 1.33
4; 1; 1.6; 3; 1; 0.5; 7; 3; 0.2; 4; 6; -0.25; 4; 1; 1; 3; 1; 0; 7; 3; 0.2; 4; 6; -0.25; 1; 0; 2; 1; 0; 2; 11; 45; 1; 0; 0; 328; 328; 1; 0; 1.18; 4.99
2; 3; -0.2; 1; 0; 0; 3; 7; -0.25; 7; 3; 0.2667; 2; 3; 0; 1; 0; 0; 3; 7; -0.1333; 8; 2; 0.25; 0; 0; 0; 0; 0; 0; 96; 9; 1; 0; 0; -582; -379; 1; 0; 3.31; 1.35
1; 0; 2; 1; 0; 1; 6; 4; 0.2; 8; 2; 0.25; 1; 0; 2; 1; 0; 1; 6; 4; 0.2; 8; 2; 0.25; 1; 1; -1; 1; 1; -1; 7; 56; 1; 0; 0; -131; -131; 0; 1; 1.1; 7.34
2; 1; -0.6667; 3; 1; 1.5; 6; 4; 0.0667; 5; 5; 0.25; 2; 1; 0; 3; 1; 1; 6; 4; 0.0667; 5; 5; 0.25; 0; 3; -3.6667; 0; 2; -3; 57; 6; 1; 0; 0; 109; 109; 0; 1; 8.93; 1.07
1; 0; 2; 5; 2; 1.4286; 4; 6; -0.25; 6; 4; -0.2; 1; 0; 2; 5; 2; 1; 4; 6; -0.25; 6; 4; -0.2; 0; 0; 0; 0; 0; 0; 4; 60; 1; 0; 0; 83; 83; 1; 0; 1.19; 4.95
1; 0; 2; 2; 2; 0; 9; 1; 0.4; 6; 4; 0.35; 1; 0; 2; 2; 2; 0; 9; 1; 0.4; 6; 4; 0.35; 0; 0; 0; 0; 0; 0; 2; 53; 1; 0; 0; 245; 245; 1; 0; 1.02; 17.37
2; 2; 0.25; 1; 0; 5; 5; 5; 0.0333; 8; 2; 0.45; 2; 2; 0; 1; 0; 5; 5; 5; 0.0333; 8; 2; 0.45; 0; 5; -3.2; 0; 3; -3.3333; 52; 1; 1; 0; 0; -477; -477; 0; 1; 15.55; 1.03
2; 0; 0.5; 3; 1; 1.5; 5; 5; -0.1; 4; 6; -0.175; 2; 0; 0; 3; 1; 1; 5; 5; -0.1; 4; 6; -0.175; 2; 1; 0.3333; 1; 0; 2; 80; 86; 1; 0; 0; 61; 61; 0; 1; 2.44; 1.58
3; 1; 1.75; 3; 3; 0.3333; 7; 3; 0.1; 4; 6; -0.2; 3; 1; 1; 3; 3; 0; 7; 3; 0.1; 4; 6; -0.3; 0; 0; 0; 0; 0; 0; 90; 96; 1; 0; 0; 645; 645; 0; 1; 1.67; 2.29
2; 1; -1; 3; 1; 1.5; 3; 7; 0.15; 7; 3; 0.4; 2; 1; -1; 3; 1; 1; 3; 7; 0.1; 7; 3; 0.4; 0; 1; -4; 0; 1; -4; 95; 85; 1; 0; 0; -220; -201; 0; 1; 5.15; 1.18
3; 1; 0.5; 4; 1; 0.4; 5; 5; -0.45; 7; 3; 0.0333; 3; 1; 0; 4; 1; 0; 5; 5; -0.45; 7; 3; 0.0333; 0; 0; 0; 0; 0; 0; 59; 50; 1; 0; 0; -105; -105; 0; 1; 4.28; 1.24
2; 0; 0.5; 4; 1; 0.6; 8; 2; 0.2; 7; 3; 0.35; 2; 0; 0; 4; 1; 0; 8; 2; 0.2; 7; 3; 0.35; 1; 0; 2; 0; 0; 0; 56; 27; 1; 0; 0; 103; 103; 0; 1; 2.81; 1.47
2; 2; 0; 5; 2; 1.4286; 5; 5; -0.25; 5; 5; -0.3; 2; 2; 0; 5; 2; 1; 5; 5; -0.25; 5; 5; -0.3; 0; 1; -1; 0; 1; -1; 26; 38; 1; 0; 0; 168; 168; 1; 0; 2.14; 1.74
2; 0; 1.5; 6; 0; 1.5; 8; 2; 0.3; 8; 2; 0.1667; 2; 0; 1; 6; 0; 1; 8; 2; 0.3; 8; 2; 0.1667; 1; 0; 0; 1; 0; 0; 15; 21; 1; 0; 0; 94; 94; 0; 1; 3.21; 1.37
2; 2; 0.75; 2; 0; 2.5; 4; 6; 0.15; 9; 1; -0.3333; 2; 2; 0; 2; 0; 2; 4; 6; 0.15; 7; 3; 0.3333; 0; 3; -2.6667; 0; 1; -2; 23; 12; 1; 0; 0; -517; -234; 0; 1; 8.05; 1.09
2; 1; 1; 5; 1; 1.5; 4; 6; 0; 7; 3; -0.1333; 2; 1; 1; 5; 1; 1; 4; 6; 0; 7; 3; -0.1333; 3; 5; -0.5; 1; 3; -1.5; 19; 11; 1; 0; 0; -554; -554; 1; 0; 2.5; 1.56
3; 2; -0.2; 1; 1; 0; 5; 5; 0.0333; 2; 8; -0.4; 3; 2; 0; 1; 1; 0; 5; 5; 0.0333; 2; 8; -0.4; 1; 2; -1.3333; 1; 0; 1; 25; 10; 1; 0; 0; 80; 80; 0; 1; 2.32; 1.64
4; 1; 1.8; 5; 1; 0; 5; 5; 0.25; 6; 4; -0.0333; 4; 1; 1; 5; 1; 0; 5; 5; 0.25; 6; 4; -0.0333; 4; 0; 3; 3; 0; 3; 6; 47; 1; 0; 0; -126; -126; 1; 0; 1.15; 6.31
4; 1; 1.2; 5; 0; 1.8; 7; 3; 0.1333; 7; 3; 0.1; 4; 1; 1; 5; 0; 1; 7; 3; 0.1333; 7; 3; 0.1; 0; 5; -1.4; 0; 5; -1.4; 28; 5; 1; 0; 0; 72; 72; 0; 1; 3.47; 1.33
2; 0; 2; 4; 2; 0.6667; 5; 5; 0; 8; 2; 0.2667; 2; 0; 2; 4; 2; 0; 5; 5; 0; 8; 2; 0.2667; 0; 1; -3; 0; 0; 0; 4; 58; 1; 0; 0; -40; -40; 0; 1; 1.62; 2.4
4; 1; 0.8; 5; 1; 0.3333; 9; 1; 0.1; 7; 3; -0.2667; 4; 1; 0; 5; 1; 0; 9; 1; 0.1; 7; 3; -0.2667; 0; 1; -2; 0; 1; -2; 3; 39; 1; 0; 0; 333; 333; 1; 0; 1.46; 2.79
3; 1; 2.25; 2; 0; 1.5; 6; 4; -0.2; 9; 1; 0.4; 3; 1; 2; 2; 0; 1; 6; 4; -0.2; 9; 1; 0.4; 2; 15; -2; 0; 9; -2.4444; 31; 2; 1; 0; 0; -250; -250; 0; 1; 9.44; 1.08
2; 0; 3.5; 3; 1; 0.5; 8; 2; 0.45; 8; 2; 0.0667; 2; 0; 3; 3; 1; 0; 8; 2; 0.45; 8; 2; 0.0667; 0; 0; 0; 0; 0; 0; 1; 30; 1; 0; 0; 230; 230; 1; 0; 1.03; 15.2
4; 1; 1.2; 5; 1; 0.3333; 5; 5; -0.45; 7; 3; 0.3; 4; 1; 1; 5; 1; 0; 5; 5; -0.45; 7; 3; 0.3; 0; 0; 0; 0; 0; 0; 86; 50; 1; 0; 0; -78; -78; 0; 1; 3.16; 1.39
5; 1; 0.6667; 3; 1; 1.5; 7; 3; 0; 5; 5; -0.1333; 5; 1; 0; 3; 1; 1; 7; 3; 0; 5; 5; -0.1333; 2; 2; -0.25; 0; 1; -4; 27; 19; 1; 0; 0; 485; 485; 0; 1; 3.56; 1.32
3; 0; 2.6667; 5; 2; 0.5714; 10; 0; 0.25; 8; 2; 0.04; 3; 0; 2; 5; 2; 0; 7; 3; 0.04; 8; 2; 0.04; 0; 0; 0; 0; 0; 0; 12; 58; 1; 0; 0; 138; -246; 0; 1; 1.25; 4.19
5; 1; 1.6667; 2; 1; 0; 5; 5; -0.15; 3; 7; -0.2; 5; 1; 1; 2; 1; 0; 5; 5; -0.15; 3; 7; -0.2; 0; 0; 0; 0; 0; 0; 6; 10; 1; 0; 0; 84; 84; 1; 0; 1.24; 4.33
6; 0; 1.8333; 4; 3; 0.4286; 7; 3; -0.2; 5; 5; 0.2; 6; 0; 1; 4; 3; 0; 7; 3; -0.2; 5; 5; 0.2; 0; 0; 0; 0; 0; 0; 5; 96; 1; 0; 0; 236; 236; 0; 1; 1.11; 7.18
7; 0; 1.2857; 5; 1; 0.8333; 8; 2; 0.25; 9; 1; 0.5; 7; 0; 1; 5; 1; 0; 8; 2; 0.25; 9; 1; 0.5; 1; 2; -0.3333; 1; 2; -0.3333; 21; 3; 1; 0; 0; -123; -123; 0; 1; 1.63; 2.34
3; 0; 1.6667; 4; 1; 1.8; 9; 1; 0.2; 7; 3; -0.35; 3; 0; 1; 4; 1; 1; 9; 1; 0.2; 7; 3; -0.35; 0; 0; 0; 0; 0; 0; 2; 85; 1; 0; 0; 402; 402; 1; 0; 1.03; 17.64
3; 2; 0.4; 3; 0; 3.6667; 6; 4; 0.1667; 8; 2; 0.4; 3; 2; 0; 3; 0; 3; 6; 4; 0.1667; 8; 2; 0.4; 0; 3; -2.6667; 0; 1; -2; 26; 1; 1; 0; 0; -205; -205; 0; 1; 11.28; 1.06
6; 2; 0.625; 5; 3; 0.5; 8; 2; 0.12; 5; 5; -0.2; 6; 2; 0; 5; 3; 0; 8; 2; 0.12; 5; 5; -0.2; 1; 0; 1; 1; 0; 1; 58; 96; 1; 0; 0; 283; 283; 1; 0; 1.27; 3.95
6; 1; 0.5714; 6; 1; 0.7143; 7; 3; -0.1333; 9; 1; 0.5; 6; 1; 0; 6; 1; 0; 7; 3; -0.1333; 9; 1; 0.5; 0; 2; -1; 0; 2; -1; 50; 3; 1; 0; 0; -243; -243; 1; 0; 3.75; 1.29
4; 1; 1.8; 4; 0; 1.75; 6; 4; 0.2333; 9; 1; 0.45; 4; 1; 1; 4; 0; 1; 6; 4; 0.2333; 9; 1; 0.45; 7; 18; -1.16; 6; 10; -0.875; 19; 2; 1; 0; 0; -462; -462; 0; 1; 5.4; 1.17
6; 1; 1.5714; 7; 1; 0.625; 6; 4; -0.0333; 8; 2; 0.0667; 6; 1; 1; 7; 1; 0; 6; 4; -0.0333; 8; 2; 0.0667; 1; 0; 2; 1; 0; 2; 6; 50; 1; 0; 0; -200; -200; 1; 0; 1.32; 3.57
7; 1; 1.75; 5; 0; 1.8; 7; 3; -0.1; 9; 1; 0.1333; 7; 1; 1; 5; 0; 1; 7; 3; -0.1; 9; 1; 0.1333; 1; 8; -1.3333; 1; 6; -1; 6; 2; 1; 0; 0; -186; -186; 0; 1; 4.45; 1.24
3; 4; -0.5714; 2; 3; -0.2; 3; 7; -0.35; 5; 5; 0.1333; 3; 4; 0; 2; 3; 0; 3; 7; -0.35; 5; 5; 0.1333; 1; 0; 3; 0; 0; 0; 55; 53; 1; 0; 0; -225; -225; 1; 0; 2.29; 1.65
3; 3; -0.5; 6; 4; 0.5; 6; 4; 0.25; 6; 4; 0.25; 3; 3; 0; 6; 4; 0; 6; 4; 0.25; 6; 4; 0.25; 1; 0; 4; 0; 0; 0; 57; 86; 1; 0; 0; 35; 35; 0; 1; 2.02; 1.81
5; 3; 0.25; 0; 3; -1.3333; 6; 4; 0.2; 4; 6; -0.2667; 5; 3; 0; 0; 3; -1; 6; 4; 0.2; 4; 6; -0.2667; 0; 0; 0; 0; 0; 0; 45; 29; 1; 0; 0; 160; 160; 0; 1; 1.62; 2.35
4; 3; 1.1429; 4; 3; -0.4286; 5; 5; 0.0667; 6; 4; 0.0333; 4; 3; 1; 4; 3; 0; 5; 5; 0.0667; 6; 4; 0.0333; 0; 0; 0; 0; 0; 0; 93; 30; 1; 0; 0; -178; -178; 0; 1; 2.62; 1.5
4; 4; -0.375; 10; 2; 1.3333; 4; 6; -0.15; 8; 2; 0.35; 4; 4; 0; 10; 2; 1; 4; 6; -0.15; 8; 2; 0.35; 0; 0; 0; 0; 0; 0; 25; 65; 1; 0; 0; -439; -439; 0; 1; 1.99; 1.84
3; 1; 1.75; 7; 3; 0.6; 8; 2; 0.2; 7; 3; 0.0333; 3; 1; 1; 7; 3; 0; 8; 2; 0.2; 7; 3; 0.0333; 0; 0; 0; 0; 0; 0; 18; 39; 1; 0; 0; 347; 347; 0; 1; 2.01; 1.82
4; 2; 1.1667; 1; 3; -0.75; 5; 5; -0.175; 3; 7; -0.1667; 4; 2; 1; 1; 3; 0; 5; 5; -0.175; 3; 7; -0.1667; 3; 2; 1.2; 2; 0; 3; 19; 33; 1; 0; 0; -46; -46; 1; 0; 1.17; 5.28
3; 3; 0.6667; 2; 1; 1.3333; 4; 6; 0.1; 5; 5; 0.1; 3; 3; 0; 2; 1; 1; 4; 6; 0.1; 5; 5; 0.1; 1; 0; 5; 0; 0; 0; 37; 4; 1; 0; 0; -168; -168; 0; 1; 3.35; 1.34
1; 3; -0.25; 6; 2; 0.5; 3; 7; -0.35; 8; 2; 0.2333; 1; 3; 0; 6; 2; 0; 3; 7; -0.35; 8; 2; 0.2333; 0; 1; -4; 0; 1; -4; 40; 3; 1; 0; 0; -453; -453; 0; 1; 4.33; 1.23
8; 3; 0.7273; 5; 3; -0.125; 7; 3; 0.25; 6; 4; 0.3; 8; 3; 0; 5; 3; 0; 7; 3; 0.25; 6; 4; 0.3; 3; 0; 2; 2; 0; 1.5; 39; 30; 1; 0; 0; 109; 109; 1; 0; 1.42; 2.93
11; 2; 1.3077; 5; 3; -0.25; 8; 2; 0.1; 5; 5; -0.2; 11; 2; 1; 5; 3; 0; 8; 2; 0.1; 5; 5; -0.2; 0; 1; -2; 0; 1; -2; 65; 81; 1; 0; 0; 431; 431; 1; 0; 1.55; 2.5
4; 4; -0.5; 5; 2; 1.2857; 4; 6; -0.1; 6; 4; -0.1; 4; 4; 0; 5; 2; 1; 4; 6; -0.1; 6; 4; -0.1; 1; 6; -1.8571; 1; 3; -1; 55; 19; 1; 0; 0; -145; -145; 0; 1; 4.61; 1.21
4; 2; 1.8333; 4; 3; -0.2857; 6; 4; -0.5; 5; 5; -0.35; 4; 2; 1; 4; 3; 0; 6; 4; -0.5; 5; 5; -0.35; 1; 0; 3; 1; 0; 3; 7; 36; 1; 0; 0; 89; 89; 1; 0; 1.18; 5.04
7; 4; 0.4545; 3; 1; 1.5; 6; 4; -0.0333; 5; 5; 0.15; 7; 4; 0; 3; 1; 1; 6; 4; -0.0333; 5; 5; 0.15; 0; 1; -4; 0; 0; 0; 86; 4; 1; 0; 0; -3; -3; 1; 0; 5.18; 1.17
7; 2; 0.5556; 1; 1; -1; 8; 2; 0.1; 7; 3; -0.0333; 7; 2; 0; 1; 1; -1; 8; 2; 0.1; 7; 3; -0.0333; 2; 0; 2; 2; 0; 2; 3; 34; 1; 0; 0; 199; 199; 1; 0; 1.17; 5.39
